,Body_Name,Service_Area,Expense_Type,Invoice_Payment_Date,Transaction_Number,Net_Amount,Supplier
6294,TfGM,Transport,Safety Support Services,10/10/2016,5100101007,"5,605.12",METROLINK RATP DEV LTD
6295,TfGM,Transport,Capital Costs - Project Support Services,10/10/2016,5100101008,"31,131.95",METROLINK RATP DEV LTD
6296,TfGM,Transport,Metrolink Operating Costs,10/10/2016,5100101308,"2,040.00",METROLINK RATP DEV LTD
6297,TfGM,Transport,Metrolink Operating Costs,10/10/2016,5100101310,"2,040.00",METROLINK RATP DEV LTD
6298,TfGM,Transport,Business Case Development,10/10/2016,5100101071,"8,484.84",MICHAEL PAGE INTERNATIONAL RECRUITM
6299,TfGM,Corporate Services,Temporary Vacancy Cover,10/10/2016,5100101072,"3,997.50",MICHAEL PAGE INTERNATIONAL RECRUITM
6300,TfGM,Transport,Print & Media,10/10/2016,5100101192,870,MIDESIGN
6301,TfGM,Transport,Driver Intervention Course Delivery Costs,10/10/2016,5100101350,"1,306.87",MILES AHEADDRIVER TRAINING LTD
6302,TfGM,Transport,Business Case Development,10/10/2016,5100100304,"3,000.00",MONTAGU EVANS
6303,TfGM,Transport,Mechanical & Engeneering Feasibility Support,10/10/2016,5100100776,"8,074.44",MOTT MACDONALD LTD
6304,TfGM,Transport,Research Services,10/10/2016,5100101034,"9,357.92",MOTT MACDONALD LTD
6305,TfGM,Transport,Property & Equipment Maintenance,10/10/2016,5100101104,"4,564.28",MOTT MACDONALD LTD
6306,TfGM,Transport,Metrolink Operating Costs,10/10/2016,5100101216,"1,381.32",MPACT THALES
6307,TfGM,Transport,Metrolink Operating Costs,10/10/2016,5100101218,922.44,MPACT THALES
6308,TfGM,Transport,Metrolink Operating Costs,10/10/2016,5100101224,"22,902.32",MPACT THALES
6309,TfGM,Transport,Metrolink Operating Costs,10/10/2016,5100101226,"14,861.88",MPACT THALES
6310,TfGM,Transport,Metrolink Operating Costs,10/10/2016,5100101228,"6,030.16",MPACT THALES
6311,TfGM,Transport,Property & Equipment Maintenance,10/10/2016,5100100454,"1,950.61",NOVUS PROPERTY SOLUTIONS LTD
6312,TfGM,Transport,IS Support Services,10/10/2016,5100100666,"2,992.50",PETE SMART
6313,TfGM,Transport,Driver Intervention Course Delivery Costs,10/10/2016,5100101152,"1,531.60",PETERS DRIVING SCHOOL
6314,TfGM,Transport,Traffic and Transportation Surveys,10/10/2016,5100101203,"4,550.63",PLUSWORK LTD
6315,TfGM,Transport,Traffic and Transportation Surveys,10/10/2016,5100101241,"4,853.47",PLUSWORK LTD
6316,TfGM,Transport,Capital Costs - Programme and Project Management Services,10/10/2016,5100100773,"3,132.25",PRACTICUS LIMITED
6317,TfGM,Transport,Heavy Rail Support Services,10/10/2016,5100100774,"6,360.00",PRACTICUS LIMITED
6318,TfGM,Transport,Capital Costs - Project Support Services,10/10/2016,5100100933,"2,000.00",PRACTICUS LIMITED
6319,TfGM,Transport,Temporary Vacancy Cover,10/10/2016,5100100943,"2,970.00",PWS TECHNICAL SERVICES (UK) LIMITED
6320,TfGM,Transport,Capital Costs - Programme and Project Management Services,10/10/2016,5100101214,"2,117.50",PWS TECHNICAL SERVICES (UK) LIMITED
6321,TfGM,Transport,Legal Services,10/10/2016,5100101031,"4,900.00",Rex Proctor & Partners
6322,TfGM,Transport,Capital Costs - Computer and Communications Equipment,10/10/2016,5100100778,"16,390.88",RITTAL LIMITED
6323,TfGM,Transport,Business Case Development,10/10/2016,5100100244,"2,650.00",Robert Walters Plc
6324,TfGM,Transport,Smart Ticketing,10/10/2016,5100100246,"2,201.10",Robert Walters Plc
6325,TfGM,Corporate Services,Temporary Vacancy Cover,10/10/2016,5100100247,701.63,Robert Walters Plc
6326,TfGM,Transport,Temporary Vacancy Cover,10/10/2016,5100100248,768.86,Robert Walters Plc
6327,TfGM,Transport,Temporary Vacancy Cover,10/10/2016,5100100633,"1,608.75",Robert Walters Plc
6328,TfGM,Corporate Services,Temporary Vacancy Cover,10/10/2016,5100100842,"-1,019.00",Robert Walters Plc
6329,TfGM,Corporate Services,IS Support Services,10/10/2016,5100101119,"2,000.00",Robert Walters Plc
6330,TfGM,Transport,IS Support Services,10/10/2016,5100100744,"1,650.00",RULLION ENGINEERING LTD
6331,TfGM,Transport,IS Support Services,10/10/2016,5100100745,"2,750.00",RULLION ENGINEERING LTD
6332,TfGM,Transport,Traffic Signal Works,10/10/2016,5100100721,"31,668.30",SIEMENS PLC
6333,TfGM,Transport,Traffic Signal Works,10/10/2016,5100100800,"3,016.83",SIEMENS PLC
6334,TfGM,Transport,Traffic Signal Works,10/10/2016,5100100801,"69,374.40",SIEMENS PLC
6335,TfGM,Transport,Traffic Signal Works,10/10/2016,5100100802,"9,221.76",SIEMENS PLC
6336,TfGM,Transport,Traffic Signal Works,10/10/2016,5100100805,"6,127.39",SIEMENS PLC
6337,TfGM,Transport,Traffic Signal Works,10/10/2016,5100100806,"23,682.90",SIEMENS PLC
6338,TfGM,Transport,Traffic Signal Works,10/10/2016,5100100818,"47,156.20",SIEMENS PLC
6339,TfGM,Transport,Traffic Signal Works,10/10/2016,5100100890,"5,904.15",SIEMENS PLC
6340,TfGM,Transport,Training,10/10/2016,5100101205,"1,484.00",ST JOHN AMBULANCE
6341,TfGM,Transport,Property & Equipment Maintenance,10/10/2016,5100100879,-883.34,SWIFT FIRE & SECURITY GROUP PLC
6342,TfGM,Transport,Property & Equipment Maintenance,10/10/2016,5100101107,"2,288.08",SWIFT FIRE & SECURITY GROUP PLC
6343,TfGM,Transport,Business Case Development,10/10/2016,5100099877,"11,421.00",SYSTRA LTD
6344,TfGM,Transport,Computer and Printing Hardware,10/10/2016,5100100760,800.88,TANGIBLE BENEFIT LTD
6345,TfGM,Transport,Business Case Development,10/10/2016,5100099499,"26,250.00",TOLEDO TRANSPORT CONSULTING LIMITED
6346,TfGM,Transport,Business Case Development,10/10/2016,5100101300,"6,250.00",TOLEDO TRANSPORT CONSULTING LIMITED
6347,TfGM,Transport,Traffic Signal Works,10/10/2016,5100099796,"1,525.00",TOTAL COMPUTERS LTD
6348,TfGM,Corporate Services,Printer Consumables,10/10/2016,5100100249,"1,800.00",TOTAL COMPUTERS LTD
6349,TfGM,Corporate Services,IS Consumables,10/10/2016,5100100258,"1,640.00",TOTAL COMPUTERS LTD
6350,TfGM,Transport,Capital Costs - Computer and Communications Equipment,10/10/2016,5100100259,"3,990.00",TOTAL COMPUTERS LTD
6351,TfGM,Transport,Capital Costs - Street Furniture,10/10/2016,5100098910,"2,050.00",TOWNSCAPE PRODUCTS LIMITED
6352,TfGM,Transport,Traffic and Transportation Surveys,10/10/2016,5100100243,"1,395.00",TRACSIS TRAFFIC DATA LTD
6353,TfGM,Transport,Traffic and Transportation Surveys,10/10/2016,5100100344,430,TRACSIS TRAFFIC DATA LTD
6354,TfGM,Transport,Computer and Printing Hardware,10/10/2016,5100100663,784.9,TRANSACT TECHNOLOGY SOLUTIONS LTD
6355,TfGM,Transport,Computer and Printing Hardware,10/10/2016,5100100790,784.9,TRANSACT TECHNOLOGY SOLUTIONS LTD
6356,TfGM,Transport,Cleaning,10/10/2016,5100100994,440,TUDOR CONTRACT CLEANERS LTD
6357,TfGM,Transport,Cleaning,10/10/2016,5100100998,725.17,TUDOR CONTRACT CLEANERS LTD
6358,TfGM,Transport,Cleaning,10/10/2016,5100101000,"1,709.79",TUDOR CONTRACT CLEANERS LTD
6359,TfGM,Transport,Cleaning,10/10/2016,5100101303,"1,139.52",TUDOR CONTRACT CLEANERS LTD
6360,TfGM,Transport,Energy Management Services,10/10/2016,5100100939,"2,675.00",TXM RECRUIT LIMITED
6361,TfGM,Transport,Energy Management Services,10/10/2016,5100100940,"2,675.00",TXM RECRUIT LIMITED
6362,TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,10/10/2016,5100101022,"12,803.68",VIRGIN MEDIA LTD
6363,TfGM,Transport,Security Services,10/10/2016,5100100461,417.91,WIGAN COUNCIL
6364,TfGM,Transport,Vehicle Costs,12/10/2016,1200041025,902.14,ALLSTAR
6365,TfGM,Transport,Travel and Accommodation,12/10/2016,1900049902,"1,234.47",MARINA MANDARIN SINGAPORE
6366,TfGM,Transport,Metrolink Operating Costs,12/10/2016,5100101039,899,METROLINK RATP DEV LTD
6367,TfGM,Transport,Metrolink Operating Costs,12/10/2016,5100101255,"1,548,235.00",METROLINK RATP DEV LTD
6368,TfGM,Transport,Metrolink Operating Costs,12/10/2016,5100101331,"349,032.00",METROLINK RATP DEV LTD
6369,TfGM,Transport,Metrolink Operating Costs,12/10/2016,5100101332,"420,401.00",METROLINK RATP DEV LTD
6370,TfGM,Transport,Project Management Services,12/10/2016,5100101358,"11,200.00",PATTERSON PROJECT MANAGEMENT LTD
6371,TfGM,Transport,Capital Costs - Software Support Services,12/10/2016,5100101015,"6,104.80",SCHEIDT & BACHMANN GMBH
6372,TfGM,Transport,Metrolink Operating Costs,12/10/2016,5100101017,"12,656.82",SCHEIDT & BACHMANN GMBH
6373,TfGM,Transport,Metrolink Operating Costs,12/10/2016,5100101052,"7,314.30",SCHEIDT & BACHMANN GMBH
6374,TfGM,Transport,Metrolink Operating Costs,12/10/2016,5100101053,"7,371.00",SCHEIDT & BACHMANN GMBH
6375,TfGM,Transport,Capital Costs - Project Support Services,13/10/2016,5100100207,"19,875.00",ATKINS CONSULTANTS LTD
6376,TfGM,Transport,Capital Costs - Project Support Services,13/10/2016,5100101422,"19,710.00",ATKINS CONSULTANTS LTD
6377,TfGM,Corporate Services,Procurement Services,13/10/2016,5100101427,"11,900.00",CNC PERFORMANCE LTD
6378,TfGM,Corporate Services,Computer and Communications Equipment,13/10/2016,5100101428,"1,770.00",DIRECT COMMUNICTIONS RADIO SERVICE
6379,TfGM,Corporate Services,Computer and Communications Equipment,13/10/2016,5100101429,"1,800.00",DIRECT COMMUNICTIONS RADIO SERVICE
6380,TfGM,Transport,Postage Costs,13/10/2016,1900049982,"2,000.00",FRAMA UK LIMITED
6381,TfGM,Transport,Utilities & Energy,13/10/2016,1900049934,"2,026.53",SWALEC
6382,TfGM,Transport,Utilities & Energy,13/10/2016,1900049937,"1,090.02",SWALEC
6383,TfGM,Transport,Utilities & Energy,13/10/2016,1900049939,644.69,SWALEC
6384,TfGM,Transport,Utilities & Energy,13/10/2016,1900049942,"1,661.64",SWALEC
6385,TfGM,Transport,Utilities & Energy,13/10/2016,1900049946,"1,214.46",SWALEC
6386,TfGM,Transport,Utilities & Energy,13/10/2016,1900049951,"2,061.29",SWALEC
6387,TfGM,Transport,Utilities & Energy,13/10/2016,1900049953,730.61,SWALEC
6388,TfGM,Transport,Utilities & Energy,13/10/2016,1900049958,782.01,SWALEC
6389,TfGM,Transport,Utilities & Energy,13/10/2016,1900049960,"1,371.87",SWALEC
6390,TfGM,Transport,Utilities & Energy,13/10/2016,1900049961,751.76,SWALEC
6391,TfGM,Transport,Utilities & Energy,13/10/2016,1900049963,"1,689.44",SWALEC
6392,TfGM,Transport,Utilities & Energy,13/10/2016,1900049965,917.44,SWALEC
6393,TfGM,Transport,Utilities & Energy,13/10/2016,1900049966,594.35,SWALEC
6394,TfGM,Transport,Utilities & Energy,13/10/2016,1900049973,427.2,SWALEC
6395,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049854,875.2,2020 FLEET TRAINING LTD
6396,TfGM,Transport,Supported Bus Services,14/10/2016,1900050063,"2,667.73",5 STAR PRIVATE HIRE
6397,TfGM,Transport,Business Case Development,14/10/2016,5100100772,"8,462.09",AECOM LTD
6398,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049867,"1,312.80",A HOLT
6399,TfGM,Transport,Paper and Printing Consumables,14/10/2016,5100100945,"1,475.68",ANTALIS LTD
6400,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900049993,"304,400.00",ARRIVA MANCHESTER
6401,TfGM,Transport,Supported Bus Services,14/10/2016,1900050064,"26,299.83",ARRIVA MANCHESTER
6402,TfGM,Transport,Supported Bus Services,14/10/2016,1900050065,"89,604.61",ARRIVA MANCHESTER
6403,TfGM,Transport,Supported Bus Services,14/10/2016,1900050066,"1,979.24",ARRIVA MANCHESTER
6404,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900050024,"65,000.00",ARRIVA RAIL NORTH LTD
6405,TfGM,Transport,Capital Costs - Project Support Services,14/10/2016,5100101441,"8,070.00",ATKINS CONSULTANTS LTD
6406,TfGM,Transport,Supported Bus Services,14/10/2016,1900050042,"29,953.46",ATLANTIC TRAVEL GB
6407,TfGM,Transport,Capital Costs - LRT Vehicles,14/10/2016,5100101442,"2,460.00",AURA GRAPHICS LIMITED
6408,TfGM,Transport,Capital Costs - Capital Project Main Contract Works,14/10/2016,5100101368,"17,783.73",BALFOUR BEATTY CE LTD
6409,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049841,875.2,B ASKHAM
6410,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900049996,527,BELLE VUE (MANCHESTER) LTD
6411,TfGM,Transport,Supported Bus Services,14/10/2016,1900050046,"101,092.94",BELLE VUE (MANCHESTER) LTD
6412,TfGM,Transport,Supported Bus Services,14/10/2016,1900050047,580,BELLE VUE (MANCHESTER) LTD
6413,TfGM,Transport,Cycle Training Scheme,14/10/2016,5100100784,600,BIKE RIGHT!
6414,TfGM,Transport,Cycle Training Scheme,14/10/2016,5100101005,420,BIKE RIGHT!
6415,TfGM,Transport,Programme and Project Management Services,14/10/2016,5100101369,"12,600.00",BLACC LLP
6416,TfGM,Transport,Programme and Project Management Services,14/10/2016,5100101457,"6,000.00",BLACC LLP
6417,TfGM,Transport,Print & Media,14/10/2016,5100101121,"3,704.00",BLUETREE DESIGN AND PRINT LTD
6418,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,5100101399,"2,731.80",BOLTON WHITES HOTEL LTD
6419,TfGM,Transport,Capital Costs - LRT Vehicles,14/10/2016,5100101416,"523,750.00",BOMBARDIER TRANSPORTATION UK LTD
6420,TfGM,Transport,Telecommunications,14/10/2016,5100101385,"4,050.13",BT GLOBAL SERVICES
6421,TfGM,Transport,Supported Bus Services,14/10/2016,1900050075,"3,687.14",BULLITT CARS
6422,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900049994,"2,300.00",BULLOCKS
6423,TfGM,Transport,Supported Bus Services,14/10/2016,1900050061,"12,159.73",BULLOCKS
6424,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900049995,"13,000.00",BURNLEY AND PENDLE
6425,TfGM,Corporate Services,IS Support Services,14/10/2016,5100100769,"8,250.00",BYTES SOFTWARE SERVICES LTD
6426,TfGM,Corporate Services,IS Support Services,14/10/2016,5100100770,"8,250.00",BYTES SOFTWARE SERVICES LTD
6427,TfGM,Transport,Print & Media,14/10/2016,5100101179,"3,572.79",CARAT MEDIA UK LIMITED
6428,TfGM,Transport,Print & Media,14/10/2016,5100101408,"4,314.78",CARAT MEDIA UK LIMITED
6429,TfGM,Transport,Security Services,14/10/2016,5100100124,586.56,CARLISLE SECURITY SERVICES LTD
6430,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900049997,"36,307.00",CENTREBUS LTD
6431,TfGM,Transport,Supported Bus Services,14/10/2016,1900050079,"14,051.99",CENTREBUS LTD
6432,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,5100100980,547,CHAPEL PRESS LTD
6433,TfGM,Transport,Supported Bus Services,14/10/2016,1900050077,"7,858.18",CHESTERS COACHES
6434,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049866,"1,799.02",C HIRST
6435,TfGM,Corporate Services,IS Support Services,14/10/2016,5100100839,"123,660.00",CUBIC TRANSPORTATION SYSTEMS (ITMS)
6436,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900049998,"37,849.00",CUMFY BUS LTD
6437,TfGM,Transport,Supported Bus Services,14/10/2016,1900050039,"10,376.75",CUMFY BUS LTD
6438,TfGM,Transport,Supported Bus Services,14/10/2016,1900050040,"42,088.33",CUMFY BUS LTD
6439,TfGM,Transport,Supported Bus Services,14/10/2016,1900050041,"4,229.33",CUMFY BUS LTD
6440,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049857,875.2,D ELLIS
6441,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049862,"1,385.73",D HEATHCOTE
6442,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900050094,"1,422.20",D WALSH
6443,TfGM,Transport,Vehicle Repairs & Maintenance,14/10/2016,5100101253,"2,480.00",DIGITECH CCTV
6444,TfGM,Transport,Print & Media,14/10/2016,5100100813,"5,721.50",DIVA CREATIVE LTD
6445,TfGM,Transport,Print & Media,14/10/2016,5100100814,"2,420.00",DIVA CREATIVE LTD
6446,TfGM,Transport,Print & Media,14/10/2016,5100101009,"15,000.00",DIVA CREATIVE LTD
6447,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049891,"1,203.40",D ROBINSON
6448,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049889,"1,416.11",DRIVER ACADEMY
6449,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049851,765.8,DRIVERSKILLS
6450,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900050090,"1,288.49",DTS LTD
6451,TfGM,Transport,Supported Bus Services,14/10/2016,1900050038,"12,248.33",ECO TRAVEL
6452,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900050000,"3,000.00",FE FINCH
6453,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900049999,"8,500.00",FIRST CALDERLINE
6454,TfGM,Transport,Supported Bus Services,14/10/2016,1700032501,-870.39,FIRST MANCHESTER
6455,TfGM,Transport,Supported Bus Services,14/10/2016,1900050025,"91,394.00",FIRST MANCHESTER
6456,TfGM,Transport,Supported Bus Services,14/10/2016,1900050058,"285,406.54",FIRST MANCHESTER
6457,TfGM,Transport,Supported Bus Services,14/10/2016,1900050059,"130,397.24",FIRST MANCHESTER
6458,TfGM,Transport,Supported Bus Services,14/10/2016,1900050060,"5,087.39",FIRST MANCHESTER
6459,TfGM,Transport,Supported Bus Services,14/10/2016,1900050082,"27,336.17",GB COACHES
6460,TfGM,Transport,Supported Bus Services,14/10/2016,1900050083,738.09,GB COACHES
6461,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049892,765.8,G ROBINSON
6462,TfGM,Transport,Supported Bus Services,14/10/2016,1900050033,"52,000.91",GO GOODWINS COACHES LTD
6463,TfGM,Transport,Supported Bus Services,14/10/2016,1900050034,"85,799.80",GO GOODWINS COACHES LTD
6464,TfGM,Transport,Supported Bus Services,14/10/2016,1900050035,"3,207.73",GO GOODWINS COACHES LTD
6465,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049850,"1,628.82",G CLIFFE
6466,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900050001,"140,606.00",GREEN TRIANGLE BUSES LTD
6467,TfGM,Transport,Supported Bus Services,14/10/2016,1900050072,"14,518.73",GREEN TRIANGLE BUSES LTD
6468,TfGM,Transport,Supported Bus Services,14/10/2016,1900050073,"136,090.56",GREEN TRIANGLE BUSES LTD
6469,TfGM,Transport,Supported Bus Services,14/10/2016,1900050074,"6,465.43",GREEN TRIANGLE BUSES LTD
6470,TfGM,Transport,Temporary Vacancy Cover,14/10/2016,1900049837,"15,560.95",HAYS SPECIALIST RECRUITMENT LTD
6471,TfGM,Transport,Smart Ticketing,14/10/2016,1900049838,"14,838.03",HAYS SPECIALIST RECRUITMENT LTD
6472,TfGM,Transport,Temporary Vacancy Cover,14/10/2016,1900049915,"6,157.07",HAYS SPECIALIST RECRUITMENT LTD
6473,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049865,"1,634.91",HOGHTON DRIVING SCHOOL
6474,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900050019,714.4,HORWICH PRIVATE HIRE LIMITED
6475,TfGM,Transport,Supported Bus Services,14/10/2016,1900050027,"2,333.33",HORWICH PRIVATE HIRE LIMITED
6476,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900050002,"3,600.00",HUDDERSFIELD BUS COMPANY
6477,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049855,"1,312.80",I DUFF
6478,TfGM,Transport,IS Support & Maintenance,14/10/2016,5100101143,680,ICOMERA UK LTD
6479,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049884,"1,094.00",J MURPHY
6480,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900050003,"23,909.00",JIM STONES COACHES
6481,TfGM,Transport,Supported Bus Services,14/10/2016,1900050069,"9,259.64",JIM STONES COACHES
6482,TfGM,Transport,Supported Bus Services,14/10/2016,1900050070,"20,256.34",JIM STONES COACHES
6483,TfGM,Transport,Property & Equipment Maintenance,14/10/2016,5100101256,730,JL ENGINEERING (RIXTON) LTD
6484,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049844,978.51,J BOOTHROYD
6485,TfGM,Transport,Traffic Signal Works,14/10/2016,5100101116,539.83,JONES LIGHTING
6486,TfGM,Transport,Capital Costs - Passenger Shelter Costs,14/10/2016,5100101117,"1,160.89",JONES LIGHTING
6487,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049872,"1,750.40",K JONES
6488,TfGM,Transport,Print & Media,14/10/2016,5100100949,"1,099.00",KIND CREATIVE LTD
6489,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900050004,"21,000.00",LANCASHIRE UTD
6490,TfGM,Transport,Sustainable Transport Support Services,14/10/2016,5100101012,"45,137.10",LIVING STREETS
6491,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900050005,"5,000.00",M TRAVEL
6492,TfGM,Transport,Supported Bus Services,14/10/2016,1900050048,"67,882.29",M TRAVEL
6493,TfGM,Transport,Supported Bus Services,14/10/2016,1900050049,"15,583.57",M TRAVEL
6494,TfGM,Transport,Supported Bus Services,14/10/2016,1900050050,956.73,M TRAVEL
6495,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900050006,"51,000.00",MANCHESTER COMMUNITY TRANSPORT
6496,TfGM,Transport,Supported Bus Services,14/10/2016,1900050028,"20,832.92",MANCHESTER COMMUNITY TRANSPORT
6497,TfGM,Transport,Supported Bus Services,14/10/2016,1900050029,"170,559.33",MANCHESTER COMMUNITY TRANSPORT
6498,TfGM,Transport,Supported Bus Services,14/10/2016,1900050030,"9,017.50",MANCHESTER COMMUNITY TRANSPORT
6499,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049845,"1,203.40",MARK BRENNAN DRIVER TRAINING LIMITE
6500,TfGM,Transport,Street Furniture Equipment,14/10/2016,5100101006,"9,625.00",METFAST LTD
6501,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900049985,"1,911.00",METRO TAXIS LTD
6502,TfGM,Transport,Metrolink Operating Costs,14/10/2016,5100101459,"48,757.00",METROLINK RATP DEV LTD
6503,TfGM,Transport,Metrolink Operating Costs,14/10/2016,5100101461,"2,040.00",METROLINK RATP DEV LTD
6504,TfGM,Transport,Metrolink Operating Costs,14/10/2016,5100101463,"4,080.00",METROLINK RATP DEV LTD
6505,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049843,"1,094.00",MICHAEL BOLTON DRIVER TRAINING
6506,TfGM,Transport,Print & Media,14/10/2016,5100101437,"1,110.00",MIDESIGN
6507,TfGM,Transport,Highway Safety Support Services,14/10/2016,5100101382,567.33,MIKE ABRAM
6508,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049881,"2,516.20",MORRIS SCHOOL OF MOTORING
6509,TfGM,Transport,Capital Costs - Programme and Project Management Services,14/10/2016,5100100780,"1,935.00",MORSON INTERNATIONAL
6510,TfGM,Transport,Capital Costs - Programme and Project Management Services,14/10/2016,5100100787,"2,000.00",MORSON INTERNATIONAL
6511,TfGM,Transport,Capital Costs - Programme and Project Management Services,14/10/2016,5100101248,"1,988.75",MORSON INTERNATIONAL
6512,TfGM,Corporate Services,IS Support Services,14/10/2016,5100101249,"2,284.40",MORSON INTERNATIONAL
6513,TfGM,Transport,Capital Costs - Project Management Services,14/10/2016,5100101278,"4,783.70",MORSON INTERNATIONAL
6514,TfGM,Transport,Mechanical & Engeneering Feasibility Support,14/10/2016,5100101199,"22,739.55",MOTT MACDONALD LTD
6515,TfGM,Transport,Metrolink Operating Costs,14/10/2016,5100101283,"51,871.44",MPACT THALES
6516,TfGM,Transport,Metrolink Operating Costs,14/10/2016,5100101284,"19,662.46",MPACT THALES
6517,TfGM,Transport,Metrolink Operating Costs,14/10/2016,5100101286,"208,224.87",MPACT THALES
6518,TfGM,Transport,Metrolink Operating Costs,14/10/2016,5100101288,"84,262.80",MPACT THALES
6519,TfGM,Transport,Metrolink Operating Costs,14/10/2016,5100101395,"325,127.06",MPACT THALES
6520,TfGM,Transport,Metrolink Operating Costs,14/10/2016,5100101397,"77,207.92",MPACT THALES
6521,TfGM,Transport,IS Software & Maintenance,14/10/2016,5100100996,"4,800.00",NETWORK RAIL
6522,TfGM,Transport,Property & Equipment Maintenance,14/10/2016,5100100816,"27,896.38",NOVUS PROPERTY SOLUTIONS LTD
6523,TfGM,Transport,Property & Equipment Maintenance,14/10/2016,5100100934,757,NOVUS PROPERTY SOLUTIONS LTD
6524,TfGM,Transport,Capital Costs - Ancillary Construction Costs,14/10/2016,5100101011,"1,157.00",NOVUS PROPERTY SOLUTIONS LTD
6525,TfGM,Transport,Sustainable Transport Support Services,14/10/2016,5100100951,"8,200.00",OLDHAM COMMUNITY LEISURE LTD
6526,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049879,"2,009.40",O MAYSON
6527,TfGM,Transport,Supported Bus Services,14/10/2016,1900050036,"41,361.74",OLYMPIA TRAVEL
6528,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049894,"2,455.40",PAS DRIVING
6529,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049848,"2,905.14",P CLARKE
6530,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049860,"1,014.98",P GLEADALL
6531,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049840,"1,154.76",P AINSWORTH
6532,TfGM,Transport,Property & Equipment Maintenance,14/10/2016,5100101372,662.5,PETER STEVEN ESTATES
6533,TfGM,Transport,"Rent, Rates & Service Charges",14/10/2016,1900049899,"4,125.00",PICCADILLY PLACE CAR PARK RENT
6534,TfGM,Transport,Traffic and Transportation Surveys,14/10/2016,5100100854,"1,080.00",PLUSWORK LTD
6535,TfGM,Transport,Traffic and Transportation Surveys,14/10/2016,5100100900,590.25,PLUSWORK LTD
6536,TfGM,Transport,Traffic and Transportation Surveys,14/10/2016,5100100988,"4,550.62",PLUSWORK LTD
6537,TfGM,Transport,Temporary Vacancy Cover,14/10/2016,5100101133,"4,316.40",PLUSWORK LTD
6538,TfGM,Transport,Capital Costs - Programme and Project Management Services,14/10/2016,5100101375,"16,362.50",PWS TECHNICAL SERVICES (UK) LIMITED
6539,TfGM,Transport,Cycle Training Scheme,14/10/2016,5100101084,700,QUEENS HALL ACTION ON POVERTY
6540,TfGM,Transport,Cycle Training Scheme,14/10/2016,5100101087,930,QUEENS HALL ACTION ON POVERTY
6541,TfGM,Transport,Supported Bus Services,14/10/2016,1900050088,"77,259.97",R S TYRER LTD
6542,TfGM,Transport,Supported Bus Services,14/10/2016,1900050089,687.37,R S TYRER LTD
