Body Name,Service Area,Expense Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
TfGM,Transport,Temporary Vacancy Cover,16/05/2017,5100108877,768.86,ROBERT WALTERS PLC
TfGM,Transport,Temporary Vacancy Cover,16/05/2017,5100109095,613.01,ROBERT WALTERS PLC
TfGM,Transport,Driver Intervention Course Delivery Costs,16/05/2017,1900053913,875.20,S SHAH
TfGM,Transport,Driver Intervention Course Delivery Costs,16/05/2017,1900053908,547.00,SHELLIS SCHOOL OF MOTORING
TfGM,Transport,Capital Costs - Traffic Signal Works,16/05/2017,5100109469,493.10,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,16/05/2017,5100109470,"3,180.71",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,16/05/2017,5100109473,"8,870.89",SIEMENS PLC
TfGM,Transport,Driver Intervention Course Delivery Costs,16/05/2017,1900053838,"1,823.32",SMJ SCHOOL OF MOTORING
TfGM,Transport,Driver Intervention Course Delivery Costs,16/05/2017,1900053855,"1,531.60",STEVEN LLOYD APPROVED SCHOOL OF MOT
TfGM,Corporate Services,IS Consumables,16/05/2017,5100109249,610.00,TOTAL COMPUTERS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,16/05/2017,5100109675,"183,053.00",UKROED LTD
TfGM,Transport,Capital Costs - Engineering Support Services,16/05/2017,5100109316,"5,971.50",URBAN VISION PARTNERSHIP LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,16/05/2017,1900053839,"1,641.00",VINCENT'S DRIVING SCHOOL
TfGM,Transport,Supported Bus Services,16/05/2017,5100109574,"9,666.67",WARRINGTON BOROUGH COUNCIL
TfGM,Transport,Cycling Support Services,16/05/2017,5100109017,"1,280.00",WEST HILL SCHOOL
TfGM,Transport,Driver Intervention Course Delivery Costs,16/05/2017,1900053852,765.80,WIRRAL DRIVING LTD
TfGM,Transport,Community Engagement Services,18/05/2017,5100108830,"1,594.25",AECOM LTD
TfGM,Transport,Community Engagement Services,18/05/2017,5100109073,584.40,AECOM LTD
TfGM,Transport,Print & Media,18/05/2017,5100109708,"3,875.00",ANGELA SCHORAH COMMUNICATIONS
TfGM,Transport,Programme and Project Management Services,18/05/2017,5100109251,"9,800.00",BLACC LTD
TfGM,Transport,Property & Equipment Maintenance,18/05/2017,5100108756,"9,522.00",BURY MBC
TfGM,Corporate Services,IS Software & Maintenance,18/05/2017,5100109168,"102,583.07",CGI IT UK LTD
TfGM,Transport,Business Case Development,18/05/2017,5100108365,"7,762.50",DAVID GREGORY TRANSPORT PLANNING LT
TfGM,Transport,Business Case Development,18/05/2017,5100109006,"3,431.25",DAVID GREGORY TRANSPORT PLANNING LT
TfGM,Transport,Architectural Services,18/05/2017,5100109727,"20,760.00",HAWKINS BROWN ARCHITECTS LLP
TfGM,Transport,Print & Media,18/05/2017,5100109111,"10,143.75",HEMISPHERE DESIGN & MRKTNG CONSULT
TfGM,Transport,Business Case Development,18/05/2017,5100109671,"8,040.00",JANUS ARCHITECTURE
TfGM,Transport,Planning Support Services,18/05/2017,5100109803,"5,600.00",MALAWI TRADE BROKERS LTD
TfGM,Transport,Cycling Equipment,18/05/2017,5100109769,840.00,MESSAGE ENTERPRISE CENTRE
TfGM,Transport,Metrolink Operating Costs,18/05/2017,5100109751,"22,666.00",METROLINK RATP DEV LTD
TfGM,Transport,Business Case Development,18/05/2017,5100109315,"1,818.18",MICHAEL PAGE INTERNATIONAL RECRUITM
TfGM,Transport,Business Case Development,18/05/2017,5100109457,"2,424.24",MICHAEL PAGE INTERNATIONAL RECRUITM
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,18/05/2017,5100109808,"3,725,339.79",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,18/05/2017,5100109809,"25,000.00",MPACT THALES
TfGM,Transport,Subscriptions,18/05/2017,5100109207,"7,806.40",ROAD SAFETY ANALYSIS LTD
TfGM,Transport,Postage Costs,18/05/2017,5100109813,"1,366.32",ROYAL MAIL GROUP PLC
TfGM,Transport,Postage Costs,18/05/2017,5100109814,"1,704.50",ROYAL MAIL GROUP PLC
TfGM,Transport,Design Support Services,18/05/2017,5100109586,"11,475.00",STEER DAVIES GLEEVE LTD
TfGM,Transport,Supported Bus Services,18/05/2017,1900054143,"23,700.00",STOTTS TOURS
TfGM,Transport,Capital Costs - Traffic and Transportation Surveys,18/05/2017,5100109805,"3,136.00",SUSTRANS LTD
TfGM,Transport,Cycling Support Services,18/05/2017,5100108390,"7,540.00",TAMESIDE SPORTS TRUST
TfGM,Transport,Print & Media,18/05/2017,5100109202,"20,000.00",THE BRIDGEWATER HALL COMMUNITY EDUC
TfGM,Transport,Print & Media,18/05/2017,5100109424,"3,045.31",W8DATA LTD
TfGM,Transport,Utilities & Energy,18/05/2017,1900053939,"3,573.84",WATERPLUS LTD
TfGM,Transport,Property & Equipment Maintenance,18/05/2017,5100108652,"4,106.00",WIGAN COUNCIL
TfGM,Transport,Planning Support Services,18/05/2017,5100109365,765.00,WSP UK LTD
TfGM,Transport,Concessionary Reimbursement,23/05/2017,1900054171,909.00,1ST CHOICE COUNTY CARS
TfGM,Transport,Capital Costs - Legal Services,23/05/2017,5100109621,750.00,ACOUSTIC & ENGINEERING CONSULTANTS
TfGM,Transport,Capital Costs - Programme and Project Management Services,23/05/2017,5100109610,"4,920.00",ACUITY PROGRAMME MANAGEMENT LTD
TfGM,Transport,Business Case Development,23/05/2017,5100109546,"2,510.00",ADDLESHAW GODDARD LLP
TfGM,Transport,Community Engagement Services,23/05/2017,5100108582,"2,581.52",AECOM LTD
TfGM,Transport,Project Management Services,23/05/2017,5100109325,"11,141.00",AECOM LTD
TfGM,Transport,Capital Costs - Mechanical & Engineering Support Services,23/05/2017,5100109392,"4,860.00",AECOM LTD
TfGM,Transport,Capital Costs - Engineering Support Services,23/05/2017,5100109437,"5,000.00",AECOM LTD
TfGM,Transport,Secondment,23/05/2017,5100109488,"10,553.00",AECOM LTD
TfGM,Transport,Capital Costs - IS Support Services,23/05/2017,5100109496,"29,000.00",APPLIED CARD TECHNOLOGIES
TfGM,Transport,Capital Costs - IS Support Services,23/05/2017,5100109497,"7,000.00",APPLIED CARD TECHNOLOGIES
TfGM,Transport,Capital Costs - IS Support Services,23/05/2017,5100109501,"14,000.00",APPLIED CARD TECHNOLOGIES
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,23/05/2017,5100109623,850.73,ARCADIS CONSULTING (UK) LTD
TfGM,Transport,Research Services,23/05/2017,5100109429,"16,849.60",ATKINS CONSULTANTS LTD
TfGM,Transport,Capital Costs - Legal Services,23/05/2017,5100109450,"4,000.00",ATKINS CONSULTANTS LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,23/05/2017,5100109481,"1,767.79",ATKINS CONSULTANTS LTD
TfGM,Transport,Capital Costs - Project Support Services,23/05/2017,5100109788,500.00,ATKINS CONSULTANTS LTD
TfGM,Transport,Legal Services,23/05/2017,5100109454,"4,535.50",BIRCHAM DYSON BELL
TfGM,Transport,Property & Equipment Maintenance,23/05/2017,5100108680,"18,049.50",BOLTON METROPOLITAN BOROUGH COUNCIL
TfGM,Corporate Services,Telecommunications,23/05/2017,5100109680,"6,185.04",BT PLC
TfGM,Transport,Concessionary Reimbursement,23/05/2017,1900054165,522.00,BULLITT CARS
TfGM,Transport,Print & Media,23/05/2017,5100109462,892.00,CHAPEL PRESS LTD
TfGM,Transport,Print & Media,23/05/2017,5100109929,"3,243.00",CHAPEL PRESS LTD
TfGM,Transport,Property & Equipment Maintenance,23/05/2017,5100109430,"21,243.50",CHARGE YOUR CAR LTD
TfGM,Transport,Property & Equipment Maintenance,23/05/2017,5100109538,487.50,CHARGE YOUR CAR LTD
TfGM,Transport,Property & Equipment Maintenance,23/05/2017,5100109898,(830.00),CHARGE YOUR CAR LTD
TfGM,Transport,Concessionary Reimbursement,23/05/2017,1900054154,588.00,CLUB/RADIO CARS MANCHESTER LTD
TfGM,Transport,Concessionary Reimbursement,23/05/2017,1900054166,"2,219.00",CLUB/RADIO CARS MANCHESTER LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,23/05/2017,5100109614,"1,203.40",CPC TRAINING PROVIDER LTD
TfGM,Transport,Print & Media,23/05/2017,5100109618,"1,206.80",CREATIVE CONCERN
TfGM,Corporate Services,IS Support Services,23/05/2017,5100109448,"17,500.00",CRITICAL SOFTWARE
TfGM,Corporate Services,Cyclescheme,23/05/2017,5100109136,(520.83),CYCLESCHEME LTD
TfGM,Corporate Services,Telecommunications,23/05/2017,5100109848,"6,403.62",DAISY COMMUNICATIONS
TfGM,Transport,Legal Services,23/05/2017,5100109857,"4,774.00",DLA PIPER UK LLP
TfGM,Transport,IS Support and Licences,23/05/2017,5100109559,"1,093.00",DOTTED EYES LTD
TfGM,Corporate Services,IS Software & Maintenance,23/05/2017,5100109624,"48,996.00",DRAKEWELL LIMITED
TfGM,Transport,Print & Media,23/05/2017,5100109551,"1,989.00",DST OUTPUT (Nottingham) LTD
TfGM,Transport,Concessionary Support Services,23/05/2017,5100109640,"37,236.24",ESP SYSTEX LTD
TfGM,Transport,IS Support Services,23/05/2017,5100109657,"6,387.50",ESP SYSTEX LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,23/05/2017,1900053912,656.40,G ROBINSON
TfGM,Transport,Security Services,23/05/2017,5100109968,"1,770.26",G4S FINANCE SHARED SERVICE CENTRE
TfGM,Transport,Driver Intervention Course Delivery Costs,23/05/2017,5100109670,"1,422.20",GARY CAMPBELL LTD
TfGM,Transport,Sustainable Travel Grant,23/05/2017,1900053936,"3,795.00",GREAT PLACES HOUSING GROUP
TfGM,Transport,"Rent, Rates & Service Charges",23/05/2017,1900053755,"1,050.00",GTR MAN FIRE AND RESCUE SERVICE
TfGM,Transport,Capital Costs - Engineering Support Services,23/05/2017,5100109669,"8,111.76",GUTTERIDGE HASKINS AND DAVEY LTD
TfGM,Corporate Services,Legal Services,23/05/2017,5100109962,"7,650.00",HANN BOOKS LIMITED
TfGM,Transport,Concessionary Reimbursement,23/05/2017,1900054152,515.00,HASTINGS PRIVATE HIRE
TfGM,Transport,Passenger Shelter Costs ,23/05/2017,5100109677,"37,726.58",JC DECAUX UK LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,23/05/2017,5100109823,"206,418.72",KIER CONSTRUCTION - NORTHERN
TfGM,Corporate Services,Financial and Commercial Support Services,23/05/2017,5100109644,"53,028.00",KPMG
TfGM,Corporate Services,Property Support Services,23/05/2017,5100109963,"2,000.00",LCR LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,23/05/2017,5100109585,"1,969.20",LISA ATKINSON DTS
TfGM,Transport,Concessionary Reimbursement,23/05/2017,1900054151,"2,029.00",MAGNUM WHITELINE PRIVATE HIRE
TfGM,Transport,Concessionary Reimbursement,23/05/2017,1900054163,"1,328.00",MAGNUM WHITELINE PRIVATE HIRE
TfGM,Transport,"Rent, Rates & Service Charges",23/05/2017,1900053956,"1,245,400.00",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",23/05/2017,1900053958,"211,957.50",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",23/05/2017,1900053976,842.34,MANCHESTER CITY COUNCIL
TfGM,Transport,Highway Safety Support Services,23/05/2017,5100109560,"5,632.99",MANCHESTER CITY COUNCIL
TfGM,Transport,Capital Costs - Programme and Project Management Services,23/05/2017,5100109877,"1,650.00",MATCHTECH GROUP PLC
TfGM,Transport,Capital Costs - Programme and Project Management Services,23/05/2017,5100109310,"1,671.00",MORSON INTERNATIONAL
TfGM,Corporate Services,IS Support Services,23/05/2017,5100109311,"1,827.52",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,23/05/2017,5100109312,"1,161.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,23/05/2017,5100109313,"3,440.00",MORSON INTERNATIONAL
TfGM,Transport,Mechanical & Engeneering Feasibility Support,23/05/2017,5100109443,"14,000.00",MOTT MACDONALD LTD
TfGM,Transport,Property & Equipment Maintenance,23/05/2017,5100109478,"1,342.71",MOTT MACDONALD LTD
TfGM,Transport,Programme and Project Management Services,23/05/2017,5100109527,"6,856.50",MOTT MACDONALD LTD
TfGM,Transport,Engineering Support Services,23/05/2017,5100109921,"19,600.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - IS Support Services,23/05/2017,5100109950,"3,098.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - IS Support Services,23/05/2017,5100109951,"17,708.84",MOTT MACDONALD LTD
TfGM,Transport,Engineering Support Services,23/05/2017,5100109956,"8,050.00",MOTT MACDONALD LTD
TfGM,Transport,Mechanical & Engeneering Feasibility Support,23/05/2017,5100109957,"7,635.00",MOTT MACDONALD LTD
TfGM,Transport,Mechanical & Engeneering Feasibility Support,23/05/2017,5100109958,"2,185.21",MOTT MACDONALD LTD
TfGM,Transport,Mechanical & Engeneering Feasibility Support,23/05/2017,5100109959,"1,069.25",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Project Support Services,23/05/2017,5100103834,"3,250.00",MOUCHEL LIMITED
TfGM,Transport,Capital Costs - Project Support Services,23/05/2017,5100105815,"1,000.00",MOUCHEL LIMITED
TfGM,Transport,Capital Costs - Project Support Services,23/05/2017,5100107077,"1,650.00",MOUCHEL LIMITED
TfGM,Transport,Capital Costs - Project Support Services,23/05/2017,5100108987,"1,000.00",MOUCHEL LIMITED
TfGM,Transport,Metrolink Operating Costs,23/05/2017,5100109369,"52,183.55",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,23/05/2017,5100109396,"19,662.46",MPACT THALES
TfGM,Transport,Traffic and Transportation Surveys,23/05/2017,5100109336,"1,792.00",NATIONWIDE DATA COLLECTION LTD
TfGM,Transport,Concessionary Reimbursement,23/05/2017,1900054161,"1,133.00",NEW RADIO CARS
TfGM,Transport,Print & Media,23/05/2017,5100109794,"3,957.30",OMEGA PRINT AND DESIGN LTD
TfGM,Transport,Print & Media,23/05/2017,5100109707,"2,086.55",ONE SMART COOKIE COMMUNICATIONS LTD
TfGM,Transport,Vehicle Repairs & Maintenance,23/05/2017,5100109352,"60,970.97",OPTARE LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,23/05/2017,5100109588,"2,058.55",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Traffic and Transportation Surveys,23/05/2017,5100109530,"4,671.84",PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,23/05/2017,5100109563,620.93,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,23/05/2017,5100109982,(620.93),PLUSWORK LTD
TfGM,Transport,Computer and Communications Equipment,23/05/2017,5100109550,650.00,POINTER LTD
TfGM,Transport,Capital Costs - Smart Ticketing,23/05/2017,5100109616,"1,600.00",PRACTICUS LIMITED
TfGM,Transport,Cycle Training Scheme,23/05/2017,5100109766,"1,020.00",QUEENS HALL ACTION ON POVERTY
TfGM,Transport,Passenger Shelter Costs ,23/05/2017,5100107621,"1,633.15",QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Capital Costs - Passenger Shelter Costs ,23/05/2017,5100107927,"(3,634.12)",QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Passenger Shelter Costs ,23/05/2017,5100108700,731.85,QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Passenger Shelter Costs ,23/05/2017,5100109431,"4,084.45",QUEENSBURY SHELTERS LIMITED
TfGM,Corporate Services,Temporary Vacancy Cover,23/05/2017,1900053998,"3,148.35",REED SPECIALIST RECRUITMENT LTD
TfGM,Transport,Temporary Vacancy Cover,23/05/2017,5100109367,613.01,ROBERT WALTERS PLC
TfGM,Corporate Services,Temporary Vacancy Cover,23/05/2017,5100109377,561.30,ROBERT WALTERS PLC
TfGM,Transport,Capital Costs - Smart Ticketing,23/05/2017,5100109379,"1,760.88",ROBERT WALTERS PLC
TfGM,Transport,Capital Costs - Smart Ticketing,23/05/2017,5100109380,"1,872.00",ROBERT WALTERS PLC
TfGM,Transport,Capital Costs - Smart Ticketing,23/05/2017,5100109381,"1,800.00",ROBERT WALTERS PLC
TfGM,Transport,Capital Costs - Smart Ticketing,23/05/2017,5100109386,"1,305.00",ROBERT WALTERS PLC
TfGM,Transport,Capital Costs - Smart Ticketing,23/05/2017,5100109387,"1,305.00",ROBERT WALTERS PLC
TfGM,Transport,Capital Costs - Smart Ticketing,23/05/2017,5100109391,"2,200.00",ROBERT WALTERS PLC
TfGM,Transport,Temporary Vacancy Cover,23/05/2017,5100109891,768.86,ROBERT WALTERS PLC
TfGM,Corporate Services,Temporary Vacancy Cover,23/05/2017,5100109893,701.63,ROBERT WALTERS PLC
TfGM,Transport,Capital Costs - Smart Ticketing,23/05/2017,5100109895,"2,340.00",ROBERT WALTERS PLC
TfGM,Transport,Capital Costs - Smart Ticketing,23/05/2017,5100109896,"2,250.00",ROBERT WALTERS PLC
TfGM,Transport,Capital Costs - Smart Ticketing,23/05/2017,5100109899,"2,750.00",ROBERT WALTERS PLC
TfGM,Transport,Capital Costs - Smart Ticketing,23/05/2017,5100109900,"2,750.00",ROBERT WALTERS PLC
TfGM,Transport,Capital Costs - Smart Ticketing,23/05/2017,5100109901,"2,750.00",ROBERT WALTERS PLC
TfGM,Transport,Capital Costs - Smart Ticketing,23/05/2017,5100109902,"2,750.00",ROBERT WALTERS PLC
TfGM,Transport,Business Case Development,23/05/2017,5100109903,"3,000.00",ROBERT WALTERS PLC
TfGM,Transport,Print & Media,23/05/2017,5100109493,434.91,SERVICEPOINT UK
TfGM,Transport,Traffic Signal Works,23/05/2017,5100109471,"4,425.43",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,23/05/2017,5100109509,"20,841.91",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,23/05/2017,5100109730,"36,620.56",SIEMENS PLC
TfGM,Transport,Business Case Development,23/05/2017,5100109870,"8,255.00",SJC BUSINESS CONSULTANCY LTD
TfGM,Transport,Other Operational Costs,23/05/2017,5100109792,"3,300.00",SOH (EUROPE) LTD
TfGM,Transport,Property & Equipment Maintenance,23/05/2017,5100109822,"8,965.96",SPAANS BABCOCK LTD
TfGM,Transport,Design Support Services,23/05/2017,5100109305,"23,595.00",STEER DAVIES GLEEVE LTD
TfGM,Transport,Concessionary Reimbursement,23/05/2017,1900054168,"2,634.00",SUPERCABS
TfGM,Transport,Business Case Development,23/05/2017,5100109569,"10,259.00",SYSTRA LTD
TfGM,Transport,Traffic and Transportation Surveys,23/05/2017,5100109408,"32,445.00",TRACSIS TRAFFIC DATA LTD
TfGM,Transport,"Rent, Rates & Service Charges",23/05/2017,1900053986,889.42,TRAFFORD MBC
TfGM,Transport,Capital Costs - Computer and Communications Equipment,23/05/2017,5100109459,624.00,TRANSACT TECHNOLOGY SOLUTIONS LTD
TfGM,Transport,Capital Costs - Quantity Surveying Services,23/05/2017,5100109582,"1,725.00",TURNER & TOWNSEND PROJECT MANAGEMEN
TfGM,Transport,Energy Management Services,23/05/2017,5100109535,"2,675.00",TXM RECRUIT LIMITED
TfGM,Transport,Energy Management Services,23/05/2017,5100109537,"1,605.00",TXM RECRUIT LIMITED
TfGM,Transport,Print & Media,23/05/2017,5100108754,"3,750.00",UCREATE - UTV MEDIA (GB)
TfGM,Transport,Research Services,23/05/2017,5100108293,"7,000.00",UNIVERSITY OF SUNDERLAND
TfGM,Transport,Telecommunications,23/05/2017,5100109829,"1,890.32",VODAFONE CONNECT LTD
TfGM,Transport,Telecommunications,23/05/2017,5100109830,"1,883.92",VODAFONE CONNECT LTD
TfGM,Transport,Telecommunications,23/05/2017,5100109851,900.53,VODAFONE LTD
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,23/05/2017,5100109483,"1,984.00",W T JENKINS LTD
TfGM,Transport,Room Hire,23/05/2017,5100109884,526.50,WARDLEY LTD T/A HOME CAFE BAR MANCH
TfGM,Transport,Property & Equipment Maintenance,23/05/2017,5100109878,"4,106.00",WIGAN COUNCIL
TfGM,Transport,Project Management Services,23/05/2017,5100109371,"13,291.96",WSP UK LTD
TfGM,Transport,Capital Costs - Design Support Services,23/05/2017,5100109597,"36,686.00",WSP UK LTD
TfGM,Transport,Sustainable Transport Support Services,23/05/2017,5100109844,"3,996.00",WSP UK LTD
TfGM,Corporate Services,Equipment - Fixtures and Fittings,23/05/2017,5100109969,504.00,XL OFFICE SOLUTIONS
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,24/05/2017,5100109976,"770,399.82",ELECTRICITY NORTH WEST EHV
TfGM,Transport,Capital Costs - Project Management Services,24/05/2017,1900054194,791.79,HOVIS LTD
TfGM,Transport,Capital Costs - Project Management Services,24/05/2017,1900054195,"4,511.31",HOVIS LTD
TfGM,Transport,Capital Costs - Project Management Services,24/05/2017,1900054197,"1,125.00",HOVIS LTD
TfGM,Transport,Capital Costs - Project Management Services,24/05/2017,1900054199,550.00,HOVIS LTD
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,24/05/2017,5100109977,"64,536.08",JSM CONSTRUCTION LTD
TfGM,Transport,Capital Costs - Legal Services,24/05/2017,1900054201,"9,410.00",PEEL LAND AND PROPERTY PORTS LTD
TfGM,Transport,Capital Costs - Legal Services,24/05/2017,1900054202,"17,118.10",PEEL SOUTH EAST LTD
TfGM,Transport,Capital Costs - Land Acquisition and Related Costs,25/05/2017,1900054235,"496,999.93",DLA PIPER UK LLP
TfGM,Transport,Training,25/05/2017,5100107922,"(2,500.00)",UNIVERSITY OF SALFORD
TfGM,Transport,Capital Costs - Project Management Services,26/05/2017,5100109593,"10,206.00",AECOM LTD
TfGM,Transport,Business Case Development,26/05/2017,5100110048,"14,522.00",AECOM LTD
TfGM,Corporate Services,IS Software & Maintenance,26/05/2017,5100109937,"19,444.45",APPLIED CARD TECHNOLOGIES
TfGM,Transport,Sustainable Travel Grant,26/05/2017,1900054219,"8,452.00",ARAWAK WALTON HOUSING ASSOC LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,26/05/2017,5100109653,"8,352.00",ARCADIS CONSULTING (UK) LTD
TfGM,Corporate Services,Financial and Commercial Support Services,26/05/2017,5100109971,"7,192.13",ARCADIS LLP
TfGM,Transport,Design Support Services,26/05/2017,5100109972,"5,568.08",ARCADIS LLP
TfGM,Transport,Heavy Rail Support Services,26/05/2017,5100109594,"39,607.00",ARRIVA RAIL NORTH LTD
TfGM,Transport,Heavy Rail Support Services,26/05/2017,5100109595,"52,809.33",ARRIVA RAIL NORTH LTD
TfGM,Transport,Heavy Rail Support Services,26/05/2017,5100109596,"69,752.88",ARRIVA RAIL NORTH LTD
TfGM,Corporate Services,Procurement Services,26/05/2017,5100109490,"9,350.00",ATKINS CONSULTANTS LTD
TfGM,Corporate Services,IS Support and Licences,26/05/2017,5100109654,"9,342.00",ATKINS CONSULTANTS LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,26/05/2017,5100110040,"7,735.00",ATKINS CONSULTANTS LTD
TfGM,Transport,Vehicle Costs,26/05/2017,5100110042,"2,244.47",AUTOMOTIVE LEASING
TfGM,Transport,Capital Costs - Legal Services,26/05/2017,5100110000,"15,849.60",BIRCHAM DYSON BELL
TfGM,Transport,Programme and Project Management Services,26/05/2017,1900054250,"13,500.00",BLACC LTD
TfGM,Transport,Programme and Project Management Services,26/05/2017,1900054251,"11,269.00",BLACC LTD
TfGM,Transport,Traffic Signal Works,26/05/2017,5100109781,"2,873.58",BLUE NETWORK SOLUTIONS LTD
TfGM,Transport,Print & Media,26/05/2017,5100109635,444.58,BLUETREE DESIGN AND PRINT LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,26/05/2017,5100110121,"2,675.20",BOLTON WHITES HOTEL LTD
TfGM,Transport,Sustainable Travel Grant,26/05/2017,1900054217,"10,000.00",Bruntwood LG Ltd
TfGM,Transport,Capital Costs - Computer and Communications Equipment,26/05/2017,5100109717,"1,708.68",BT PLC
TfGM,Transport,Capital Costs - Computer and Communications Equipment,26/05/2017,5100109975,"31,362.95",BT PLC
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,26/05/2017,5100110018,"5,183.69",CAIRN CROSS CIVIL ENGINEERING LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,26/05/2017,5100109189,"8,620.00",CARRINGTON BUSINESS PARK (CBPK)
TfGM,Transport,Cycle Training Scheme,26/05/2017,5100109753,510.00,CERA LTD
TfGM,Transport,Cycle Training Scheme,26/05/2017,5100109768,850.00,CERA LTD
TfGM,Transport,Print & Media,26/05/2017,5100109615,561.00,CESTRIAN
TfGM,Transport,Property & Equipment Maintenance,26/05/2017,5100109561,830.00,CHARGE YOUR CAR LTD
TfGM,Transport,Postage Costs,26/05/2017,5100109617,431.13,CITY SPRINT UK
TfGM,Transport,Telecommunications,26/05/2017,5100109849,"6,298.64",DAISY COMMUNICATIONS
TfGM,Transport,Telecommunications,26/05/2017,5100110022,"6,289.53",DAISY COMMUNICATIONS
TfGM,Transport,Capital Costs - Programme and Project Management Services,26/05/2017,5100109733,"11,700.00",EXPERIS LTD
TfGM,Transport,Business Case Development,26/05/2017,5100109734,"6,075.00",EXPERIS LTD
TfGM,Transport,Capital Costs - Smart Ticketing,26/05/2017,5100109735,"8,750.00",EXPERIS LTD
TfGM,Corporate Services,IS Support Services,26/05/2017,5100109736,"8,235.15",EXPERIS LTD
TfGM,Transport,Capital Costs - Smart Ticketing,26/05/2017,5100109738,"8,100.00",EXPERIS LTD
TfGM,Corporate Services,Capital Costs - IS Support Services,26/05/2017,5100109739,"8,100.00",EXPERIS LTD
TfGM,Corporate Services,IS Support Services,26/05/2017,5100109740,"8,550.00",EXPERIS LTD
TfGM,Transport,Property & Equipment Maintenance,26/05/2017,5100109626,"5,985.88",FES FM LTD
TfGM,Transport,Property & Equipment Maintenance,26/05/2017,5100109627,"4,177.08",FES FM LTD
TfGM,Transport,Property & Equipment Maintenance,26/05/2017,5100109628,"2,998.74",FES FM LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,26/05/2017,5100109655,"1,203.40",G WEBSTER
TfGM,Transport,Utilities & Energy,26/05/2017,5100110079,"3,826.03",GMATL
TfGM,Transport,Occupational Health,26/05/2017,5100110094,491.50,HEALTH MANAGEMENT LTD
TfGM,Transport,Business Case Development,26/05/2017,5100109643,"15,328.76",JACOBS UK LTD
TfGM,Transport,Traffic Signal Works,26/05/2017,5100109718,"2,833.26",JONES LIGHTING
TfGM,Transport,Training,26/05/2017,5100109607,"1,050.00",JS TRAINING CONSULTANTS LTD
TfGM,Transport,Property & Equipment Maintenance,26/05/2017,5100109824,"8,025.00",LESLIE ROBERTS AND CO LTD
TfGM,Transport,Property & Equipment Maintenance,26/05/2017,5100107945,"3,761.00",MANCHESTER CITY COUNCIL
TfGM,Transport,Property & Equipment Maintenance,26/05/2017,5100108992,"3,132.00",MANCHESTER CITY COUNCIL
TfGM,Transport,Property & Equipment Maintenance,26/05/2017,5100109566,696.00,MANCHESTER CITY COUNCIL
TfGM,Transport,Capital Costs - Engineering Support Services,26/05/2017,5100109992,"10,950.00",MASON CONSULTANTS LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,26/05/2017,5100109666,"1,237.50",MATCHTECH GROUP PLC
TfGM,Transport,Capital Costs - Programme and Project Management Services,26/05/2017,5100109667,"2,062.50",MATCHTECH GROUP PLC
TfGM,Transport,Concessionary Reimbursement,26/05/2017,5100109964,"1,260.00",MERLINCO LTD
TfGM,Transport,Metrolink Operating Costs,26/05/2017,5100110023,"1,618,921.00",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,26/05/2017,5100110024,"(31,187.00)",METROLINK RATP DEV LTD
