Body Name,Service Area,Expense Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
TfGM,Transport,Metrolink Operating Costs,15/11/2016,5100102856,"2,040.00",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,15/11/2016,5100102859,"18,768.17",METROLINK RATP DEV LTD
TfGM,Transport,Street Furniture Consumables,15/11/2016,5100102352,"7,376.20",MLPS
TfGM,Transport,Capital Costs - Programme and Project Management Services,15/11/2016,5100102239,"1,988.75",MORSON INTERNATIONAL
TfGM,Corporate Services,IS Support Services,15/11/2016,5100102240,"2,284.40",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,15/11/2016,5100102243,"2,000.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,15/11/2016,5100102245,"1,935.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,15/11/2016,5100102248,"1,664.00",MORSON INTERNATIONAL
TfGM,Transport,Concessionary Reimbursement,15/11/2016,1900050479,698,MOTOWN LTD
TfGM,Transport,Vehicle Repairs & Maintenance,15/11/2016,5100102676,"1,099.04",NORTHERN COMMERCIALS
TfGM,Transport,Vehicle Repairs & Maintenance,15/11/2016,5100102677,464.4,NORTHERN COMMERCIALS
TfGM,Transport,Supported Bus Services,15/11/2016,1900050533,"41,557.82",OLYMPIA TRAVEL
TfGM,Transport,Financial and Commercial Support Services,15/11/2016,5100102768,"11,115.00",PEAK PERFORMANCE PROFESSIONAL CONTR
TfGM,Transport,Capital Costs - Engineering Support Services,15/11/2016,5100102869,"8,925.00",PEWFALL COMMUNICATIONS LIMITED
TfGM,Transport,Traffic and Transportation Surveys,15/11/2016,5100102309,620.93,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,15/11/2016,5100102311,"1,382.40",PLUSWORK LTD
TfGM,Transport,Temporary Vacancy Cover,15/11/2016,5100102312,"4,818.02",PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,15/11/2016,5100102313,874.35,PLUSWORK LTD
TfGM,Transport,Temporary Vacancy Cover,15/11/2016,5100102314,747.95,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,15/11/2016,5100102315,"4,671.99",PLUSWORK LTD
TfGM,Transport,Capital Costs - Project Support Services,15/11/2016,5100102250,"2,000.00",PRACTICUS LIMITED
TfGM,Transport,Temporary Vacancy Cover,15/11/2016,5100102576,"1,650.00",PWS TECHNICAL SERVICES (UK) LIMITED
TfGM,Transport,Supported Bus Services,15/11/2016,1900050582,"76,999.70",R S TYRER LTD
TfGM,Transport,Supported Bus Services,15/11/2016,1900050583,687.37,R S TYRER LTD
TfGM,Transport,Concessionary Reimbursement,15/11/2016,1900050469,"1,150.00",RADIO CABS T/A ECO TRAVEL
TfGM,Transport,Concessionary Reimbursement,15/11/2016,1900050509,"2,573.00",RADIO CABS T/A ECO TRAVEL
TfGM,Transport,Supported Bus Services,15/11/2016,1900050528,"99,827.17",RADIO CABS T/A ECO TRAVEL
TfGM,Transport,Supported Bus Services,15/11/2016,1900050529,"42,849.66",RADIO CABS T/A ECO TRAVEL
TfGM,Corporate Services,IS Support and Licences,15/11/2016,5100102188,"3,013.82",REAL TIME INFORMATION GROUP
TfGM,Transport,Temporary Vacancy Cover,15/11/2016,5100102563,"2,681.25",Robert Walters Plc
TfGM,Transport,Concessionary Reimbursement,15/11/2016,1900050496,"111,788.00",ROSSENDALE TRANSPORT
TfGM,Transport,Supported Bus Services,15/11/2016,1900050520,"1,612.62",ROSSENDALE TRANSPORT
TfGM,Transport,Supported Bus Services,15/11/2016,1900050541,"149,230.24",ROSSENDALE TRANSPORT
TfGM,Transport,Supported Bus Services,15/11/2016,1900050542,"63,559.52",ROSSENDALE TRANSPORT
TfGM,Transport,Supported Bus Services,15/11/2016,1900050543,"11,534.83",ROSSENDALE TRANSPORT
TfGM,Transport,Bus Support Services,15/11/2016,5100102393,"2,475.00",ROY MCDONALD CONSULTING LTD
TfGM,Transport,Capital Costs - Project Management Services,15/11/2016,5100102342,"10,051.00",SB PROJECT MANAGEMENT LTD
TfGM,Transport,Supported Bus Services,15/11/2016,1900050578,"76,680.08",SELWYNS TRAVEL LTD
TfGM,Transport,Supported Bus Services,15/11/2016,1900050579,940.73,SELWYNS TRAVEL LTD
TfGM,Transport,Supported Bus Services,15/11/2016,1700032878,"-1,068.35",STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,15/11/2016,1900050498,"1,364,500.00",STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,15/11/2016,1900050499,"18,500.00",STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,15/11/2016,1900050500,"269,250.00",STAGECOACH SERVICES LTD
TfGM,Transport,Pass Withdrawal Scheme,15/11/2016,1900050519,"1,800.00",STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,15/11/2016,1900050552,"252,242.01",STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,15/11/2016,1900050553,"335,204.67",STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,15/11/2016,1900050554,"25,844.08",STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,15/11/2016,1900050501,"21,000.00",STOTTS TOURS
TfGM,Transport,Supported Bus Services,15/11/2016,1900050580,"28,303.82",STOTTS TOURS
TfGM,Transport,Supported Bus Services,15/11/2016,1900050581,"54,085.09",STOTTS TOURS
TfGM,Transport,Traffic Signal Works,15/11/2016,5100101956,"5,250.00",TDC SYSTEMS LTD
TfGM,Transport,Traffic Signal Works,15/11/2016,5100101959,525,TDC SYSTEMS LTD
TfGM,Transport,Traffic Signal Works,15/11/2016,5100101960,420,TDC SYSTEMS LTD
TfGM,Transport,Traffic Signal Works,15/11/2016,5100101961,"1,050.00",TDC SYSTEMS LTD
TfGM,Transport,Concessionary Reimbursement,15/11/2016,1900050510,533,TELECARS
TfGM,Transport,Supported Bus Services,15/11/2016,1900050564,"12,963.33",TELECARS
TfGM,Transport,Supported Bus Services,15/11/2016,1900050565,"14,049.17",TELECARS
TfGM,Corporate Services,Telecommunications,15/11/2016,5100101702,581.38,THE PHONE CO OP LTD
TfGM,Transport,Traffic and Transportation Surveys,15/11/2016,5100102054,"1,568.00",TRACSIS TRAFFIC DATA LTD
TfGM,Transport,Traffic and Transportation Surveys,15/11/2016,5100102056,851.38,TRACSIS TRAFFIC DATA LTD
TfGM,Transport,Traffic and Transportation Surveys,15/11/2016,5100102057,"2,649.06",TRACSIS TRAFFIC DATA LTD
TfGM,Transport,Traffic and Transportation Surveys,15/11/2016,5100102058,"2,018.19",TRACSIS TRAFFIC DATA LTD
TfGM,Transport,Concessionary Reimbursement,15/11/2016,1900050480,"1,967.00",TRAFFORD CARS LTD
TfGM,Transport,Concessionary Reimbursement,15/11/2016,1900050502,"2,455.00",TRAVEL ASSIST SERVICES LTD
TfGM,Corporate Services,IS Software & Maintenance,15/11/2016,5100102699,"2,470.09",TRAVELINE INFORMATION LIMITED
TfGM,Transport,Cleaning,15/11/2016,5100101993,458.64,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/11/2016,5100102253,"7,751.50",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/11/2016,5100102255,770.16,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/11/2016,5100102259,"1,003.01",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/11/2016,5100102263,550.33,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/11/2016,5100102264,"8,815.10",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/11/2016,5100102265,723.45,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/11/2016,5100102266,458.64,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/11/2016,5100102268,530,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/11/2016,5100102270,"11,507.06",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/11/2016,5100102273,458.64,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/11/2016,5100102275,611.52,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/11/2016,5100102277,611.52,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/11/2016,5100102280,685.2,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Concessionary Reimbursement,15/11/2016,1900050503,"10,000.00",UK COACHWAYS LTD
TfGM,Transport,Supported Bus Services,15/11/2016,1900050549,"43,223.81",UK COACHWAYS LTD
TfGM,Transport,Supported Bus Services,15/11/2016,1900050550,"5,362.50",UK COACHWAYS LTD
TfGM,Transport,Human Resource Services,15/11/2016,5100102697,967,VACANCY FILLER LTD
TfGM,Transport,Supported Bus Services,15/11/2016,1900050555,"6,104.19",VIKING COACHES
TfGM,Transport,Telecommunications,15/11/2016,5100102841,"1,833.81",VODAFONE CONNECT LTD
TfGM,Transport,Concessionary Reimbursement,15/11/2016,1900050504,"6,000.00",WARRINGTON BOROUGH TRANSPORT LTD
TfGM,Transport,Subscriptions,15/11/2016,5100101976,"2,374.80",WEST MIDLANDS COMBINED AUTHORITY
TfGM,Transport,Concessionary Reimbursement,15/11/2016,1900050511,894,WIGAN COMMUNITY TRANSPORT
TfGM,Transport,Supported Bus Services,15/11/2016,1900050523,"6,661.50",WIGAN COMMUNITY TRANSPORT
TfGM,Transport,Programme and Project Management Services,15/11/2016,5100102487,"13,790.60",WSP UK LTD
TfGM,Transport,Programme and Project Management Services,15/11/2016,5100102489,"66,166.20",WSP UK LTD
TfGM,Transport,Temporary Vacancy Cover,15/11/2016,5100102490,"6,010.25",WSP UK LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,15/11/2016,5100102492,"6,079.00",WSP UK LTD
TfGM,Transport,Vehicle Costs,16/11/2016,1200041440,938.55,ALLSTAR
TfGM,Transport,Utilities & Energy,17/11/2016,1900050645,749.43,SMARTEST ENERGY
TfGM,Transport,Business Case Development,18/11/2016,5100102648,627,ADDLESHAW GODDARD LLP
TfGM,Transport,Capital Costs - Project Support Services,18/11/2016,5100101879,"2,780.00",AECOM INFRASTRUCTURE & ENVIRONMENT
TfGM,Transport,Capital Costs - Project Support Services,18/11/2016,5100102130,"3,488.07",ATKINS CONSULTANTS LTD
TfGM,Transport,Capital Costs - Project Management Services,18/11/2016,5100102304,"1,605.00",ATKINS CONSULTANTS LTD
TfGM,Transport,Vehicle Costs,18/11/2016,5100102916,"3,113.31",AUTOMOTIVE LEASING
TfGM,Transport,Vehicle Costs,18/11/2016,5100102917,"3,113.31",AUTOMOTIVE LEASING
TfGM,Transport,Vehicle Costs,18/11/2016,5100102918,"3,113.31",AUTOMOTIVE LEASING
TfGM,Transport,Print & Media,18/11/2016,5100102448,"2,245.00",BLUETREE DESIGN AND PRINT LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,18/11/2016,5100102406,"6,060.00",BURY MBC
TfGM,Corporate Services,IS Support and Licences,18/11/2016,5100102442,"12,169.25",BYTES SOFTWARE SERVICES LTD
TfGM,Transport,Print & Media,18/11/2016,5100102553,"3,662.00",CHAPEL PRESS LTD
TfGM,Transport,Print & Media,18/11/2016,5100102653,"1,919.00",CHAPEL PRESS LTD
TfGM,Transport,Print & Media,18/11/2016,5100102655,770,CHAPEL PRESS LTD
TfGM,Transport,Property & Equipment Maintenance,18/11/2016,5100101916,"1,390.00",CHARGE YOUR CAR LTD
TfGM,Transport,Postage Costs,18/11/2016,5100093777,876.98,CITY SPRINT UK
TfGM,Transport,IS Support Services,18/11/2016,5100102365,"1,800.00",DROMAN LIMITED
TfGM,Transport,Business Case Development,18/11/2016,5100102510,"1,700.00",DURDAR CONSULTING LTD
TfGM,Transport,Business Case Development,18/11/2016,5100102511,"3,400.00",DURDAR CONSULTING LTD
TfGM,Transport,Financial and Commercial Support Services,18/11/2016,5100102251,"134,867.00",ERNST & YOUNG
TfGM,Transport,Property & Equipment Maintenance,18/11/2016,5100102217,"5,929.07",FES FM LTD
TfGM,Transport,Property & Equipment Maintenance,18/11/2016,5100102218,"1,398.60",FES FM LTD
TfGM,Transport,Property & Equipment Maintenance,18/11/2016,5100102219,"8,410.19",FES FM LTD
TfGM,Transport,Postage Costs,18/11/2016,1900050723,"2,000.00",FRAMA UK LIMITED
TfGM,Transport,Print & Media,18/11/2016,5100102360,712,FRETWELL PRINT AND DIRECT MAIL
TfGM,Transport,Driver Intervention Course Delivery Costs,18/11/2016,5100102523,"1,641.00",G WEBSTER
TfGM,Transport,Concessionary Reimbursement,18/11/2016,1900050629,525,H SHAKERI T/A EUROLYNX TAXIS
TfGM,Transport,Concessionary Reimbursement,18/11/2016,1900050635,989,HASTINGS PRIVATE HIRE
TfGM,Corporate Services,Financial and Commercial Support Services,18/11/2016,5100102213,"1,380.30",HAYS SPECIALIST RECRUITMENT LTD
TfGM,Transport,IS Support & Maintenance,18/11/2016,5100102774,680,ICOMERA UK LTD
TfGM,Transport,Print & Media,18/11/2016,5100102428,580,INTREPIDFISH  LIMITED
TfGM,Transport,Concessionary Reimbursement,18/11/2016,1900050638,875,Iqbal Chohan T/A STAR CARS
TfGM,Corporate Services,IS Support Services,18/11/2016,5100101970,"1,000.00",IT GOVERNANCE LTD
TfGM,Corporate Services,Procurement Services,18/11/2016,5100102536,"10,500.00",JULIAN BENSON ASSOCIATES LTD
TfGM,Corporate Services,Procurement Services,18/11/2016,5100102926,"11,025.00",JULIAN BENSON ASSOCIATES LTD
TfGM,Corporate Services,Legal Services,18/11/2016,1900050688,"8,150.00",MAJOR PROJECTS ASSOCIATION
TfGM,Transport,Concessionary Reimbursement,18/11/2016,1900050636,"3,007.00",METRO CARS BOLTON
TfGM,Transport,Property & Equipment Maintenance,18/11/2016,5100096781,"2,345.00",METROLINK RATP DEV LTD
TfGM,Transport,Print & Media,18/11/2016,5100102620,"1,770.00",METROLINK RATP DEV LTD
TfGM,Transport,Heavy Rail Support Services,18/11/2016,5100102364,"5,490.00",MOTT MACDONALD LTD
TfGM,Transport,Business Case Development,18/11/2016,5100102477,"26,774.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,18/11/2016,5100102223,"25,510.88",N T KILLINGLEY LTD
TfGM,Transport,Vehicle Costs,18/11/2016,5100102664,"1,023.00",NORTHGATE VEHICLE HIRE LTD
TfGM,Transport,Property & Equipment Maintenance,18/11/2016,5100102580,"3,845.00",NOVUS PROPERTY SOLUTIONS LTD
TfGM,Transport,Property & Equipment Maintenance,18/11/2016,5100102582,"8,662.00",NOVUS PROPERTY SOLUTIONS LTD
TfGM,Transport,Property & Equipment Maintenance,18/11/2016,5100102586,"3,170.25",NOVUS PROPERTY SOLUTIONS LTD
TfGM,Transport,Property & Equipment Maintenance,18/11/2016,5100102588,"3,170.25",NOVUS PROPERTY SOLUTIONS LTD
TfGM,Corporate Services,IS Support Services,18/11/2016,5100102531,"2,100.00",PARAGON TELECOMS LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,18/11/2016,5100102571,"4,235.00",PWS TECHNICAL SERVICES (UK) LIMITED
TfGM,Transport,Street Furniture Equipment,18/11/2016,5100102367,731.85,QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Capital Costs - Passenger Shelter Costs,18/11/2016,5100102528,"7,982.76",QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Capital Costs - Passenger Shelter Costs,18/11/2016,5100102529,"5,421.04",QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Smart Ticketing,18/11/2016,5100102379,"2,250.00",Robert Walters Plc
TfGM,Transport,Business Case Development,18/11/2016,5100102380,"2,650.00",Robert Walters Plc
TfGM,Transport,IS Support Services,18/11/2016,5100102711,"2,200.00",RULLION ENGINEERING LTD
TfGM,Transport,IS Support Services,18/11/2016,5100102744,"2,200.00",RULLION ENGINEERING LTD
TfGM,Corporate Services,Procurement Services,18/11/2016,5100102912,"12,600.00",SHERRINGTON PROGRAMME CONSULTANTS L
TfGM,Transport,Capital Costs - Project Support Services,18/11/2016,5100102709,"2,401.85",SOPRA STERIA RECRUITMENT LTD
TfGM,Transport,Smart Ticketing,18/11/2016,5100102710,"2,197.65",SOPRA STERIA RECRUITMENT LTD
TfGM,Transport,Design Support Services,18/11/2016,5100102357,"7,300.00",STEER DAVIES GLEEVE LTD
TfGM,Transport,Traffic Signal Works,18/11/2016,5100102464,"1,715.00",TDC SYSTEMS LTD
TfGM,Transport,Sustainable Transport Promotion,18/11/2016,5100102351,"6,170.00",THE PUBLICITY CENTRE
TfGM,Transport,Cleaning,18/11/2016,5100101734,"10,113.19",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Capital Costs - Project Management Services,18/11/2016,5100101517,"28,603.37",WSP UK LTD
TfGM,Transport,Research Services,18/11/2016,5100102216,"30,000.00",WSP UK LTD
TfGM,Transport,Capital Costs - Project Management Services,18/11/2016,5100102486,"24,354.03",WSP UK LTD
TfGM,Transport,Environmental & Ecological Support Services,18/11/2016,5100102376,"4,107.50",WYG ENV PLANNING TRANSPORT LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2016,5100102934,"693,670.00",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2016,5100102935,"13,122.78",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2016,5100102936,443.46,MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2016,5100102937,"30,000.00",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2016,5100102938,"14,055.57",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2016,5100102939,"71,451.00",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2016,5100102940,"3,443.06",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2016,5100102941,"35,000.00",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2016,5100102942,"5,097.76",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2016,5100102943,"786,322.48",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2016,5100102944,"626,944.40",MPACT THALES
TfGM,Transport,Utilities & Energy,21/11/2016,1900050605,"2,201.44",SWALEC
TfGM,Transport,Utilities & Energy,21/11/2016,1900050607,"1,243.18",SWALEC
TfGM,Transport,Utilities & Energy,21/11/2016,1900050609,682.15,SWALEC
TfGM,Transport,Utilities & Energy,21/11/2016,1900050611,"1,711.96",SWALEC
TfGM,Transport,Utilities & Energy,21/11/2016,1900050614,"2,304.85",SWALEC
TfGM,Transport,Utilities & Energy,21/11/2016,1900050616,"1,221.15",SWALEC
TfGM,Transport,Utilities & Energy,21/11/2016,1900050619,"2,029.66",SWALEC
TfGM,Transport,Utilities & Energy,21/11/2016,1900050620,766.46,SWALEC
TfGM,Transport,Utilities & Energy,21/11/2016,1900050624,744.97,SWALEC
TfGM,Transport,Utilities & Energy,21/11/2016,1900050639,797.43,SWALEC
TfGM,Transport,Utilities & Energy,21/11/2016,1900050641,"1,775.87",SWALEC
TfGM,Transport,Utilities & Energy,21/11/2016,1900050643,932.91,SWALEC
TfGM,Transport,Capital Costs - Acoustic & Engineering Support Services,22/11/2016,5100102537,"1,500.00",ACOUSTIC & ENGINEERING CONSULTANTS
TfGM,Transport,Capital Costs - Programme and Project Management Services,22/11/2016,5100102483,"5,945.00",ACUITY PROGRAMME MANAGEMENT LTD
TfGM,Transport,Legal Services,22/11/2016,5100103060,"3,201.00",ADDLESHAW GODDARD LLP
TfGM,Transport,Planning Support Services,22/11/2016,5100102551,"5,600.00",AECOM LTD
TfGM,Transport,Business Case Development,22/11/2016,5100102552,"4,606.26",AECOM LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,22/11/2016,5100102949,"8,085.00",AECOM LTD
TfGM,Transport,Paper and Printing Consumables,22/11/2016,5100102554,737.84,ANTALIS LTD
TfGM,Transport,Capital Costs - Smart Ticketing,22/11/2016,5100102399,"58,000.00",APPLIED CARD TECHNOLOGIES
TfGM,Transport,Capital Costs - Smart Ticketing,22/11/2016,5100102400,"14,000.00",APPLIED CARD TECHNOLOGIES
TfGM,Transport,Capital Costs - Smart Ticketing,22/11/2016,5100102401,"12,750.00",APPLIED CARD TECHNOLOGIES
TfGM,Corporate Services,IS Support and Licences,22/11/2016,5100102413,"19,500.00",APPLIED CARD TECHNOLOGIES
TfGM,Transport,Smart Ticketing,22/11/2016,5100102414,"27,035.00",APPLIED CARD TECHNOLOGIES
TfGM,Transport,Capital Costs - Programme and Project Management Services,22/11/2016,5100102598,"9,555.00",ATKINS CONSULTANTS LTD
TfGM,Transport,Capital Costs - Engineering Support Services,22/11/2016,5100102661,756,ATKINS CONSULTANTS LTD
TfGM,Transport,Business Case Development,22/11/2016,5100102570,"10,850.00",AXIS PROPERTY CONSULTANCY LLP
TfGM,Corporate Services,IS Support and Licences,22/11/2016,5100102608,"47,743.90",BLUESOURCE INFORMATION LIMITED
TfGM,Transport,Training,22/11/2016,5100102984,"18,219.80",BOLTON COMMUNITY TRANSPORT
TfGM,Transport,Training,22/11/2016,5100102985,"1,085.00",BOLTON COMMUNITY TRANSPORT
TfGM,Transport,Training,22/11/2016,5100102986,"2,170.00",BOLTON COMMUNITY TRANSPORT
TfGM,Transport,Training,22/11/2016,5100103067,"2,755.00",BOLTON COMMUNITY TRANSPORT
TfGM,Transport,Driver Intervention Course Delivery Costs,22/11/2016,5100102500,"5,060.00",BOLTON MIDDLEBROOK LEISURE TRUST
TfGM,Transport,Postage Costs,22/11/2016,5100102670,848,BOSS DIRECT
TfGM,Transport,Capital Costs - Computer and Communications Equipment,22/11/2016,5100102416,"53,774.20",BT PLC
TfGM,Transport,Capital Costs - Computer and Communications Equipment,22/11/2016,5100102420,"164,387.71",BT PLC
TfGM,Transport,Capital Costs - Computer and Communications Equipment,22/11/2016,5100102424,"36,073.71",BT PLC
TfGM,Transport,CCTV Support Services,22/11/2016,5100102832,"1,580.72",BT PLC
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,22/11/2016,5100102456,"24,219.91",CAIRN CROSS CIVIL ENGINEERING LTD
TfGM,Transport,Property & Equipment Maintenance,22/11/2016,5100102672,"1,491.45",CARILLION SERVICES LTD
TfGM,Transport,Security Services,22/11/2016,5100102475,"13,008.34",CARLISLE SECURITY SERVICES LTD
TfGM,Transport,Security Services,22/11/2016,5100102657,"2,389.12",CARLISLE SECURITY SERVICES LTD
TfGM,Transport,Security Services,22/11/2016,5100102698,641.55,CARLISLE SECURITY SERVICES LTD
TfGM,Transport,Capital Costs - IS Support Services,22/11/2016,5100103047,"20,134.35",CGI IT UK LTD
TfGM,Transport,Print & Media,22/11/2016,5100102425,460,CHAPEL PRESS LTD
TfGM,Transport,Capital Costs - Print & Media,22/11/2016,5100102946,"1,400.00",CIRCLING THE SQUARE LTD
TfGM,Transport,Capital Costs - Print & Media,22/11/2016,5100102947,"2,375.00",CIRCLING THE SQUARE LTD
TfGM,Transport,Urban Feasibility Support,22/11/2016,5100102758,"16,610.00",CITY ID
TfGM,Transport,Driver Intervention Course Delivery Costs,22/11/2016,5100102736,984.6,CPC TRAINING PROVIDER LTD
TfGM,Transport,Telecommunications,22/11/2016,5100102708,"6,196.70",DAISY COMMUNICATIONS
TfGM,Corporate Services,Telecommunications,22/11/2016,5100102725,"6,475.12",DAISY COMMUNICATIONS
TfGM,Transport,Transport Planning & Monitoring Services,22/11/2016,5100102471,"9,000.00",DAVID GREGORY TRANSPORT PLANNING LT
TfGM,Transport,Cycle Training Scheme,22/11/2016,5100102704,"1,190.00",DAVID TRAINOR T/A REVOLVEMCR
TfGM,Transport,Human Resource Services,22/11/2016,5100102889,"1,260.00",DICE - (JOBBOARD ENTERPRISES LIMITE
TfGM,Transport,Capital Costs - Legal Services,22/11/2016,5100103044,470,DLA PIPER UK LLP
TfGM,Transport,Driver Intervention Course Delivery Costs,22/11/2016,5100102346,559,DRAGON DRIVING
TfGM,Transport,Professional Services,22/11/2016,5100103061,"4,800.00",EDGERTON MANAGEMENT SERVICES LTD
TfGM,Transport,Card Management Services,22/11/2016,5100102843,550,ESP SYSTEX LTD
TfGM,Transport,Print & Media,22/11/2016,5100102763,"1,534.00",FRETWELL PRINT AND DIRECT MAIL
TfGM,Transport,Driver Intervention Course Delivery Costs,22/11/2016,5100102344,656.4,GARY CAMPBELL LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,22/11/2016,5100102470,"1,094.00",G WHITWORTH
TfGM,Transport,"Rent, Rates & Service Charges",22/11/2016,1900050468,"1,050.00",GTR MAN FIRE AND RESCUE SERVICE
TfGM,Corporate Services,Financial and Commercial Support Services,22/11/2016,5100102690,"1,380.30",HAYS SPECIALIST RECRUITMENT LTD
TfGM,Transport,Financial and Commercial Support Services,22/11/2016,5100102691,477.9,HAYS SPECIALIST RECRUITMENT LTD
TfGM,Transport,IS Support Services,22/11/2016,5100102801,600,IAM ROADSMART
TfGM,Transport,Driver Intervention Course Delivery Costs,22/11/2016,5100102803,"4,583.33",IAM ROADSMART
TfGM,Transport,Capital Costs - Training,22/11/2016,5100102202,"22,050.00",IAN ROWE ASSOCIATES LTD
TfGM,Transport,Cycling Support Services,22/11/2016,5100102560,"1,700.00",ICYCLE LTD
TfGM,Transport,Traffic and Transportation Surveys,22/11/2016,5100102479,"1,815.00",INTELLIGENT DATA COLLECTION LTD
TfGM,Transport,Traffic and Transportation Surveys,22/11/2016,5100102480,"3,175.00",INTELLIGENT DATA COLLECTION LTD
TfGM,Transport,Capital Costs - Smart Ticketing,22/11/2016,5100102525,630,ITSO LTD
TfGM,Transport,Maintenance,22/11/2016,5100102417,"13,051.22",JC DECAUX UK LTD
TfGM,Transport,Urban Feasibility Support,22/11/2016,5100101127,"6,743.00",JMP CONSULTANTS LTD
TfGM,Transport,Urban Feasibility Support,22/11/2016,5100102185,"5,473.89",JMP CONSULTANTS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,22/11/2016,5100102527,"1,531.60",J AIREY
TfGM,Transport,Traffic Signal Works,22/11/2016,5100102412,539.83,JONES LIGHTING
TfGM,Transport,Programme and Project Management Services,22/11/2016,5100101790,"6,894.00",JSLM PROGRAMME SERVICES LTD
TfGM,Transport,Programme and Project Management Services,22/11/2016,5100103000,"8,169.00",JSLM PROGRAMME SERVICES LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,22/11/2016,5100102468,"2,078.60",LISA ATKINSON DTS
TfGM,Transport,Capital Costs - Programme and Project Management Services,22/11/2016,5100102844,"8,820.00",MACE LTD
TfGM,Transport,Print & Media,22/11/2016,5100102540,"2,875.00",MARGIE AND ME LIMITED
TfGM,Transport,Capital Costs - Engineering Support Services,22/11/2016,5100102569,"11,200.00",MASON LTD
TfGM,Transport,Capital Costs - Project Management Services,22/11/2016,5100102244,"4,998.80",MORSON INTERNATIONAL
TfGM,Corporate Services,IS Support Services,22/11/2016,5100102520,"2,284.40",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,22/11/2016,5100102522,"2,000.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,22/11/2016,5100102539,"1,988.75",MORSON INTERNATIONAL
TfGM,Transport,Business Case Development,22/11/2016,5100102478,"7,225.00",MOTT MACDONALD LTD
TfGM,Transport,Light Rail Support Services,22/11/2016,5100102592,"46,738.02",MOTT MACDONALD LTD
